openalex_id,title,year,doi,venue,abstract
https://openalex.org/W4411488286,Dynamic embedding-based deep reinforcement learning for heterogeneous capacitated VRPs with unloading time constraints,2025,https://doi.org/10.1016/j.eswa.2025.128660,Expert Systems with Applications,
https://openalex.org/W4313027519,Trip Planning for Autonomous Vehicles with Wireless Data Transfer Needs Using Reinforcement Learning,2022,https://doi.org/10.1109/mass56207.2022.00010,2022 IEEE 19th International Conference on Mobile Ad Hoc and Smart Systems (MASS),"With recent advancements in the field of commu-nications and the Internet of Things, vehicles are becoming more aware of their environment and are evolving towards full autonomy. Vehicular communication opens up the possibility for vehicle-to-infrastructure interaction, where vehicles could share information with components such as cameras, traffic lights, and signage that support a country's road system. As a result, vehicles are becoming more than just a means of transportation; they are collecting, processing, and transmitting massive amounts of data used to make driving safer and more convenient. With 5G cellular networks and beyond, there is going to be more data bandwidth available on our roads, but it may be heterogeneous because of limitations like line of sight, infrastructure, and heterogeneous traffic on the road. This paper addresses the problem of route planning for autonomous vehicles in urban areas accounting for both driving time and data transfer needs. We propose a novel reinforcement learning solution that prioritizes high bandwidth roads to meet a vehicle's data transfer requirement, while also minimizing driving time. We compare this approach to traffic-unaware and bandwidth-unaware baselines to show how much better it performs under heterogeneous traffic. This solution could be used as a starting point to understand what good policies look like, which could potentially yield faster, more efficient heuristics in the future."
https://openalex.org/W4385378498,AdaBoost-Bagging deep inverse reinforcement learning for autonomous taxi cruising route and speed planning,2023,https://doi.org/10.1016/j.tre.2023.103232,Transportation Research Part E Logistics and Transportation Review,
https://openalex.org/W4404825487,Indoor Logistics Vehicle Navigation Technology Based on Deep Reinforcement Learning for E-Commerce Warehousing,2024,https://doi.org/10.12677/ecl.2024.1341810,E-Commerce Letters,
https://openalex.org/W4391877063,Next-Generation Autonomous Vehicle Navigation: A DDPG Reinforcement Learning Approach to Dynamic HD Map Caching,2024,https://doi.org/10.1109/comsnets59351.2024.10427147,,"This work presents a solution to the challenges of real-time access and processing of High-Definition maps (HD-maps) in vehicular networks with limited bandwidth and high latency. Leveraging the Deep Deterministic Policy Gradient (DDPG) algorithm, the proposed approach dynamically caches relevant map tiles in Roadside Units (RSUs). By intelligently determining which map tiles to cache, considering factors like popularity, recency, and anticipated demand, RSUs can serve a significantly portion of map requests from vehicles. Empirical results demonstrate the superiority of proposed DDPG-based HD map caching over traditional methods leading to improved map retrieval times and alleviating network congestion."
https://openalex.org/W3023630258,Deep Reinforcement Learning Applied to Airport Surface Movement Planning,2019,https://doi.org/10.1109/dasc43569.2019.9081720,,"This paper describes an Artificial Intelligence (AI) Deep Reinforcement Learning (DRL) model application to airport surface movement planning. Specific areas of support include planning conflict-free paths of flights, advising flight actions to avoid conflicts, and meeting flight-specific time constraints. We describe a unique way to represent the surface operational environment and schedule constraints for leveraging the DRL model with a Convolutional Neural Network and also demonstrate the training process and performance for routing surface traffic at a hypothetical airport. The proposed model learns entirely from the simulation to make sequential decisions for finding conflict-free routes, addressing incomplete schedule information, and coordinating the simultaneous rerouting of multiple flights. Such a DRL model, once adapted and trained for a realistic airport, may advise controllers on surface route planning, conflict probing, and resolving predicted conflicts."
https://openalex.org/W4392158214,Routing Recovery for UAV Networks with Deliberate Attacks: A Reinforcement Learning based Approach,2023,https://doi.org/10.1109/globecom54140.2023.10437287,,"The unmanned aerial vehicle (UAV) network is popular these years due to its various applications. In the UAV network, routing is significantly affected by the distributed network topology, leading to the issue that UAVs are vulnerable to deliberate damage. Hence, this paper focuses on the routing plan and recovery for UAV networks with attacks. In detail, a deliberate attack model based on the importance of nodes is designed to represent enemy attacks. Then, a node importance ranking mechanism is presented, considering the degree of nodes and link importance. However, it is intractable to handle the routing problem by traditional methods for UAV networks, since link connections change with the UAV availability. Hence, an intelligent algorithm based on reinforcement learning is proposed to recover the routing path when UAVs are attacked. Simulations are conducted and numerical results verify the proposed mechanism performs better than other referred methods."
https://openalex.org/W4411498777,A Deep Reinforcement-Learning-Based Route Optimization Model for Multi-Compartment Cold Chain Distribution,2025,https://doi.org/10.3390/math13132039,Mathematics,"Cold chain logistics is crucial in ensuring food quality and safety in modern supply chains. The required temperature control systems increase operational costs and environmental impacts compared to conventional logistics. To reduce these costs while maintaining service quality in real-world distribution scenarios, efficient route planning is essential, particularly when products with different temperature requirements need to be delivered together using multi-compartment refrigerated vehicles. This substantially increases the complexity of the routing process. We propose a novel deep reinforcement learning approach that incorporates a vehicle state encoder for capturing fleet characteristics and a dynamic vehicle state update mechanism for enabling real-time vehicle state updates during route planning. Extensive experiments on a real-world road network show that our proposed method significantly outperforms four representative methods. Compared to a recent ant colony optimization algorithm, it achieves up to a 6.32% reduction in costs while being up to 1637 times faster in computation."
https://openalex.org/W4318778236,Flexible Route Planning for Multiple Mobile Robots by Combining Q–Learning and Graph Search Algorithm,2023,https://doi.org/10.3390/app13031879,Applied Sciences,"The use of multiple mobile robots has grown significantly over the past few years in logistics, manufacturing and public services. Conflict–free route planning is one of the major research challenges for such mobile robots. Optimization methods such as graph search algorithms are used extensively to solve route planning problems. Those methods can assure the quality of solutions, however, they are not flexible to deal with unexpected situations. In this article, we propose a flexible route planning method that combines the reinforcement learning algorithm and a graph search algorithm for conflict–free route planning problems for multiple robots. In the proposed method, Q–learning, a reinforcement algorithm, is applied to avoid collisions using off–line learning with a limited state space to reduce the total learning time. Each vehicle independently finds the shortest route using the A* algorithm, and Q–learning is used to avoid collisions. The effectiveness of the proposed method is examined by comparing it with conventional methods in terms of computation time and the quality of solutions. Computational results show that for dynamic transportation problems, the proposed method can generate the solutions with approximately 10% of the computation time compared to the conventional Q–learning approach. We found that the required computation time is linearly increased with respect to the number of vehicles and nodes in the problems."
https://openalex.org/W4382318727,AlphaRoute: Large-Scale Coordinated Route Planning via Monte Carlo Tree Search,2023,https://doi.org/10.1609/aaai.v37i10.26422,Proceedings of the AAAI Conference on Artificial Intelligence,"This paper proposes AlphaRoute, an AlphaGo inspired algorithm for coordinating large-scale routes, built upon graph attention reinforcement learning and Monte Carlo Tree Search (MCTS). We first partition the road network into regions and model large-scale coordinated route planning as a Markov game, where each partitioned region is treated as a player instead of each driver. Then, AlphaRoute applies a bilevel optimization framework, consisting of several region planners and a global planner, where the region planner coordinates the route choices for vehicles located in the region and generates several strategies, and the global planner evaluates the combination of strategies. AlphaRoute is built on graph attention network for evaluating each state and MCTS algorithm for dynamically visiting and simulating the future state for narrowing down the search space. AlphaRoute is capable of 1) bridging user fairness and system efficiency, 2) achieving higher search efficiency by alleviating the curse of dimensionality problems, and 3) making an effective and informed route planning by simulating over the future to capture traffic dynamics. Comprehensive experiments are conducted on two real-world road networks as compared with several baselines to evaluate the performance, and results show that AlphaRoute achieves the lowest travel time, and is efficient and effective for coordinating large-scale routes and alleviating the traffic congestion problem. The code will be publicly available."
https://openalex.org/W3131837921,Reinforcement Learning based Scheduling for Cooperative EV-to-EV Dynamic Wireless Charging,2020,https://doi.org/10.1109/mass50613.2020.00056,,"Previous Electric Vehicle (EV) charging scheduling methods and EV route planning methods require EVs to spend extra waiting time and driving burden for a recharge. With the advancement of dynamic wireless charging for EVs, Mobile Energy Disseminator (MED), which can charge an EV in motion, becomes available. However, existing wireless charging scheduling methods for wireless sensors, which are the most related works to the deployment of MEDs, are not directly applicable for the scheduling of MEDs on city-scale road networks. We present MobiCharger: a Mobile wireless Charger guidance system that determines the number of serving MEDs, and the optimal routes of the MEDs periodically (e.g., every 30 minutes). Through analyzing a metropolitan-scale vehicle mobility dataset, we found that most vehicles have routines, and the temporal change of the number of driving vehicles changes during different time slots, which means the number of MEDs should adaptively change as well. Then, we propose a Reinforcement Learning based method to determine the number and the driving route of serving MEDs. Our experiments driven by the dataset demonstrate that MobiCharger increases the medium state-of-charge and the number of charges of all EVs by 50% and 100%, respectively."
https://openalex.org/W4396604645,Enhancing Safety and Efficiency in Automated Container Terminals: Route Planning for Hazardous Material AGV Using LSTM Neural Network and Deep Q-Network,2024,https://doi.org/10.26599/jicv.2023.9210041,Journal of Intelligent and Connected Vehicles,"As the proliferation and development of automated container terminal continue, the issues of efficiency and safety become increasingly significant. The container yard is one of the most crucial cargo distribution centers in a terminal. Automated Guided Vehicles (AGVs) that carry materials of varying hazard levels through these yards without compromising on the safe transportation of hazardous materials, while also maximizing efficiency, is a complex challenge. This research introduces an algorithm that integrates Long Short-Term Memory (LSTM) neural network with reinforcement learning techniques, specifically Deep Q-Network (DQN), for routing an AGV carrying hazardous materials within a container yard. The objective is to ensure that the AGV carrying hazardous materials efficiently reaches its destination while effectively avoiding AGVs carrying non-hazardous materials. Utilizing real data from the Meishan Port in Ningbo, Zhejiang, China, the actual yard is first abstracted into an undirected graph. Since LSTM neural network can efficiently conveys and represents information in long time sequences and do not causes useful information before long time to be ignored, a two-layer LSTM neural network with 64 neurons per layer was constructed for predicting the motion trajectory of AGVs carrying non-hazardous materials, which are incorporated into the map as background AGVs. Subsequently, DQN is employed to plan the route for an AGV transporting hazardous materials, aiming to reach its destination swiftly while avoiding encounters with other AGVs. Experimental tests have shown that the route planning algorithm proposed in this study improves the level of avoidance of hazardous material AGV in relation to non-hazardous material AGVs. Compared to the method where hazardous material AGV follow the shortest path to their destination, the avoidance efficiency was enhanced by 3.11%. This improvement demonstrates potential strategies for balancing efficiency and safety in automated terminals. Additionally, it provides insights for designing avoidance schemes for autonomous driving AGVs, offering solutions for complex operational environments where safety and efficient navigation are paramount."
https://openalex.org/W3130088494,"Action-limited, Multimodal Deep Q Learning for AGV Fleet Route Planning",2021,https://doi.org/10.1145/3448218.3448219,,"The superiority of Automated Guided Vehicle (AGV) fleet management system is often reflected in the time-efficient on overall dispatch/navigation. The reinforcement learning can then be applied to help provide an optimal route planning for such fleet. In this study, in order to obtain suitable navigation strategies for certain specific momentary road conditions, we propose an improved deep Q network. It modifies the regression loss calculation method by bounding the Q output of certain actions, so that the network can focus on actions that are more in line with current road conditions. Moreover, multimodal deep Q learning is adopted to further improve fleet efficiency, owing to the help of multi-source monitoring data. Such learning collects action suggestions from each unimodal learning, and integrates their results through experience-based pooling calculations. The simulation results show the proposed method can optimize fleet management efficiency on time consumption level."
https://openalex.org/W2985750211,Improved Q-learning based route planning method for UAVs in unknown environment,2019,https://doi.org/10.1109/icca.2019.8899478,,"Unmanned aerial vehicles (UAVs) have demonstrated their application value in many fields. With the rapidly interest in UAV technology, the body of research on autonomous route planning has enjoyed an accelerating rate of novel proposals and developments. Traditional roadmap-based global route planning algorithms and the local route planning algorithms easily trapped in local optimum are difficult to apply in unknown and complex environments. The reinforcement learning algorithm that perceives information through trial-and-error learning provides a new direction for the route planning of UAV. In this paper, a novel route planning algorithm based on improved Q-learning is proposed for UAV in an unknown environment. The prior knowledge is used to guide the UAV to select the action, and a new convergence method based on single state-action value difference is proposed to speed up the convergence rate. Finally, the simulation experiment results show that the proposed method is more effective than the original method, and the algorithm is feasible and effective for UAV route planning."
https://openalex.org/W3083096139,Q-learning-based route-guidance and vehicle assignment for OHT systems in semiconductor fabs,2020,https://doi.org/10.1109/asmc49169.2020.9185357,,"We present a reinforcement learning-based algorithm for route guidance and vehicle assignment of an overhead hoist transport system, a typical form of automated material handling system in semiconductor fabrication facilities (fabs). As the size of the fab increases, so does the number of vehicles required to operate in the fab. The algorithm most commonly used in industry, a mathematical optimization-based algorithm that constantly seeks the shortest routes, has been proven ineffective in dealing with fabs operating around 1,000 vehicles or more. In this paper, we introduce Q-learning, a reinforcement learning-based algorithm for route guidance and vehicle assignment. Q-learning dynamically reroutes the vehicles based on the congestion and traffic conditions. It also assigns vehicles to tasks based on the overall congestion of the track. We show that the proposed algorithm is considerably more effective than the existing algorithm in an actual fab-scale experiment. Moreover, we illustrate that the Q-learning-based algorithm is more effective in designing the track layouts."
https://openalex.org/W4400647641,A Study of Reinforcement Learning Techniques for Path Tracking in Autonomous Vehicles,2024,https://doi.org/10.1109/iv55156.2024.10588521,,"Robust and accurate path tracking for autonomous vehicle navigation is a complex task, especially when it comes to managing system uncertainties such as inertia, slippage, and action delays. Although model-based controllers are efficient, their performance can be limited by such uncertainties and by the complexity of the gain tuning process. To address this, our study evaluates the effectiveness of four strategies using reinforcement learning (RL) with a controller, to provide either - steering correction, full gain tuning, gain correction, or end-to-end learning without any controller - to improve trajectory tracking. These methods are trained on geometric controllers (Pure Pursuit, Stanley) and model predictive controllers (Romea, EBSF). Our results show that all RL methods improve tracking at high speeds, with steering correction proving the most consistently effective in all cases."
https://openalex.org/W4328005950,A Route Planning for Autonomous Vehicle in 5G and Edge Computing Environment,2022,https://doi.org/10.1109/bigcom57025.2022.00044,,"Route planning have a huge impact on the safe driving and energy efficiency of autonomous vehicle, which is an inevitable part of Internet of Vehicle. In the 5G edge environment, autonomous vehicle needs to communicate with other vehicles and base stations, route planning needs to consider the communication overhead of autonomous vehicle in addition to the driving distance. However, the current route planning methods only consider the shortest path, which cannot comprehensively consider the distance overhead and time cost. To cope with these challenges, this paper proposes an algorithm based on reinforcement learning to solve autonomous vehicle route planning through 5G networks and edge computing(RLVRP), which can obtain the goal of minimizing the driving distance based on minimizing the task processing time and server response time. In addition, we update our route planning strategy according to the dynamic change of network resources. Extensive experimental results show that the proposed algorithm greatly reduces service delay compared with state-of-the-art baselines."
https://openalex.org/W4410554077,Adaptive traffic engineering with segment routing through deep reinforcement learning,2025,https://doi.org/10.1016/j.comnet.2025.111356,Computer Networks,
https://openalex.org/W3110830836,Integrated mode of transport: a predictive model for route guidance,2020,https://doi.org/10.1108/ijius-09-2020-0040,International Journal of Intelligent Unmanned Systems,"Purpose The purpose of this study is to provide real-time route guidance within city to help commuters. Design/methodology/approach In urban areas to avoid road congestion and to reach the destination on time, intelligent transport system (ITS) utilizes recent advanced technology. To support this, existing route guidance system (RGS) suggests alternative route to commuters. However, ITS requires a system which suggests the alternative route along with the mode of transport such as public, private, taxi services etc. Integrated mode of transport (IMT) implemented in this paper guides the commuters of urban area with the best mode of transport. Inputs to our IMT predictive model are the commuter's choice of (1) minimum travel time (2) minimum cost (3) flexible route and (4) less traffic intensity along with source and destination locations. Based on these user inputs, IMT predictive model suggests optimal mode of transport. In this paper to implement the IMT model, we have considered the transport facility available in Bangalore, a city in India. The city has metro train, bus and taxi services available to the commuters. Implementation is divided into two parts. In the first part, the model checks for the end-to-end connectivity/availability of metro train facility. If metro train connectivity exists, the model concludes this as the best mode of travel. In the second part, for the routes which are not connected by metro train, the optimal mode of transport through road network will be suggested. In the first part, to check the existence of metro train along the routes between source and destination, location-IQ API is used. In the later part, to suggest transport along the road network, Q-learning algorithm of reinforcement learning technique is used. Findings The findings are the predictive model algorithm to find the best mode of transfer and reinforcement model used in real time route guidance system. Originality/value This is a new Idea, not proposed in any research work."
https://openalex.org/W4383749305,End-to-end autonomous vehicle navigation control method guided by the dynamic window approach,2023,https://doi.org/10.1109/cieec58067.2023.10167001,,"Existing end-to-end vehicle navigation control methods based on deep reinforcement learning generally have low exploration efficiency and difficulty converging the model to the ideal state. To address these problems, this paper proposes a hybrid reinforcement learning framework that can fuse the traditional path planning algorithm (dynamic window approach, DWA) with the deep reinforcement learning approach. By taking advantage of DWA's ability to plan a collision-free trajectory with guaranteed vehicle dynamics constraints quickly, giving positive guidance to the DRL module at the early stage of its training, thus improving exploration efficiency while ensuring exploration breadth. To verify the effectiveness of the algorithm, a joint CARLA and ROS simulation environment is built and simulated in a typical scenario. The simulation results show that compared with existing deep reinforcement learning methods, the proposed method in this paper has significantly improved in terms of model convergence speed, stability, and pre-mid-term decision performance, in which the training time of TD3 decision network can be shortened by more than 85%."
https://openalex.org/W4411068266,Intelligent Route Planning for Waste Collection in Smart Cities via Reinforcement Learning,2025,https://doi.org/10.52783/jisem.v10i51s.10410,Journal of Information Systems Engineering & Management,"Introduction: The increasing complexity of urban infrastructure poses challenges for efficient and sustainable municipal waste management. This paper presents a framework based on reinforcement learning (RL) for real-time route planning in smart city waste collection systems. By integrating Iot-enabled smart bins with environmental data such as bin fill levels and real-time traffic, the approach frames the routing task as a Markov Decision Process (MDP). It employs Q-learning and Deep Q-Networks (DQN) to optimise navigation policies. A simulation based on Hanoi, Vietnam, assesses the method's adaptability and efficiency under varying bin distributions and traffic conditions. Results demonstrate that DQN outperforms traditional Q-learning regarding route stability, bin coverage, and learning convergence, particularly in complex urban environments. The system minimises route length and travel time while prioritising the collection of full bins, highlighting the potential of deep reinforcement learning for scalable and sustainable waste logistics in future smart citie."
https://openalex.org/W3175981141,DYNAMIC ROUTING FOR NAVIGATION IN CHANGING UNKNOWN MAPS USING DEEP REINFORCEMENT LEARNING,2021,https://doi.org/10.5194/isprs-annals-v-1-2021-145-2021,"ISPRS annals of the photogrammetry, remote sensing and spatial information sciences","Abstract. In this work, we propose an approach for an autonomous agent that learns to navigate in an unknown map in a real-world environment. Recognizing that the real-world environment is changing overtime such as road-closure happening due to construction work, a key contribution of our paper is adopt the dynamic adaptation characteristic of the reinforcement learning approach and develop a dynamic routing ability for our agent. Our method is based on the Q-learning algorithm and modifies it into a double-critic Qlearning model (DCQN) that only uses visual input without other aids such as GPS. Our treatment of the problem enables the agent to learn the navigation policy while interacting with the environment. We demonstrate that the agent can learn navigating to the destination kilometers away from the starting point in a real world scenario and has the ability to respond to environment changes while learning to adjust the routing plan dynamically by adjusting the old knowledge. The supplementary video can be accessed at the following link: https://www.youtube.com/watch?v=tknsxVuNwkg."
https://openalex.org/W4408147819,Multi-objective optimization for submarine optical fiber cable route planning based on collaborative reinforcement learning with LPGP framework,2025,https://doi.org/10.1016/j.yofte.2025.104178,Optical Fiber Technology,
https://openalex.org/W4401508932,Dynamic Selection of Electric Vehicle Charging Stations Using Deep Reinforcement Learning,2024,https://doi.org/10.1109/iscv60512.2024.10620096,,"This paper presents an innovative Electric Vehicle Navigation System (EVNS) designed to optimize the selection of charging stations for electric vehicles (EVs). By incorporating customer preferences, such as travel time and wait times at charging stations, and addressing uncertainties in traffic conditions and dynamic EV charging demands, we propose an optimal charging station selection system based on Deep Reinforcement Learning (DRL). Utilizing the Deep Q-Network (DQN) algorithm, our system is engineered to minimize both travel and charging times by adapting to fluctuating traffic patterns and predicting future charging demands. The approach involves processing data from EV charging requests, charging station availability, and traffic conditions, framing the selection dilemma as a Markov Decision Process with uncertain transition probabilities. Our simulations reveal substantial benefits over conventional deterministic approaches that merely aim to reduce travel time. This advantage is particularly pronounced during peak periods characterized by high volumes of EV charging requests. The findings underscore the superiority of our DRL-based system in navigating the complexities of real-world EV charging scenarios."
https://openalex.org/W3033105525,A Joint Service Migration and Mobility Optimization Approach for Vehicular Edge Computing,2020,https://doi.org/10.1109/tvt.2020.2999617,IEEE Transactions on Vehicular Technology,"The vehicular edge computing is considered an enabling technology for intelligent and connected vehicles since the optimization of communication and computing on edge has a significant impact on driving safety and efficiency. In this paper, with the road traffic assignment to “proactively” reshape the spatiotemporal distribution of resource demands, we investigate the joint service migration and mobility optimization problem for vehicular edge computing. The goal is to meet the service delay requirements of vehicular edge computing with minimum migration cost and travel time. As service migration and mobility optimization are coupled, the joint scheduling problem suffers from the curse of dimensionality, which cannot be solved in real time by centralized algorithms. To this end, a multi-agent deep reinforcement learning (MADRL) algorithm is proposed to maximize the composite utility of communication, computing, and route planning in a distributed way. In the MADRL algorithm, a two-branch convolution based deep Q-network is constructed to coordinate migration action and routing action. Extensive experimental results show that the proposed algorithm is scalable and substantially reduces service delay, migration cost and travel time as compared with the existing baselines."
https://openalex.org/W4284695345,A Novel Augmentative Backward Reward Function with Deep Reinforcement Learning for Autonomous UAV Navigation,2022,https://doi.org/10.1080/08839514.2022.2084473,Applied Artificial Intelligence,"The autonomous UAV (unmanned aerial vehicle) navigation has recently gained an increasing interest from both academic and industrial sectors due to its potential uses in various fields and especially, the need for social distancing during the pandemic. Many works have adopted a deep reinforcement learning (RL) method with experience replay called deep deterministic policy gradient (DDPG) to control the motion of UAV, and gain high accuracy results in static and simplified environments. However, they are still far from being ready for real world adoption in that the UAVs have to operate under complex and dynamic conditions. We also found that using only DDPG makes the learning process prone to oscillation and is inefficient for tasks having high dimensional action-state spaces. Furthermore, the goal reward mechanism in traditional reward functions brings a bias to the state, which resembles the one at the goal area and leads to erroneous action selection. To get closer to being ready for real world adoption, we proposed a novel method that enables UAVs to be capable of handling motion control in realistic environments. The first component of our proposed method is point cloud data (PCD) simplification with truncated icosahedron structure which converts enormous PCD into a few essential data points. In the second component of our method, we replace the traditional goal reward mechanism with a new mechanism called Augmentative Backward Reward (ABR) function to dispense the goal reward to transitions proportionately to its participation. By integrating simplified PCD and ABR, we achieved significantly better results when compared with using only the-state-of-the-art, TD3. In addition, we tested the proposed method with another navigation task, BipedalWalkerHardcore, a testbed for RL, and the result is still better and steadier than of TD3. These results indicate that the proposed method is robust."
https://openalex.org/W2972950817,Neuromodulated Patience for Robot and Self-Driving Vehicle Navigation,2019,https://doi.org/10.48550/arxiv.1909.06533,arXiv (Cornell University),"Robots and self-driving vehicles face a number of challenges when navigating through real environments. Successful navigation in dynamic environments requires prioritizing subtasks and monitoring resources. Animals are under similar constraints. It has been shown that the neuromodulator serotonin regulates impulsiveness and patience in animals. In the present paper, we take inspiration from the serotonergic system and apply it to the task of robot navigation. In a set of outdoor experiments, we show how changing the level of patience can affect the amount of time the robot will spend searching for a desired location. To navigate GPS compromised environments, we introduce a deep reinforcement learning paradigm in which the robot learns to follow sidewalks. This may further regulate a tradeoff between a smooth long route and a rough shorter route. Using patience as a parameter may be beneficial for autonomous systems under time pressure."
https://openalex.org/W3094541069,"A Distributed Model-Free Ride-Sharing Approach for Joint Matching, Pricing, and Dispatching Using Deep Reinforcement Learning",2021,https://doi.org/10.1109/tits.2021.3096537,IEEE Transactions on Intelligent Transportation Systems,"Significant development of ride-sharing services presents a plethora of opportunities to transform urban mobility by providing personalized and convenient transportation while ensuring the efficiency of large-scale ride pooling. However, a core problem for such services is route planning for each driver to fulfill the dynamically arriving requests while satisfying given constraints. Current models are mostly limited to static routes with only two rides per vehicle (optimally) or three (with heuristics) (Alonso-Moraet al., 2017), at least in the initial allocation while not ascertaining that opposite-direction rides are not grouped together. In this paper, we present a dynamic, demand aware, and pricing-based vehicle-passenger matching and route planning framework that (1) dynamically generates optimal routes for each vehicle based on online demand, pricing associated with each ride, vehicle capacities and locations. This matching algorithm starts greedily and optimizes over time using an insertion operation, (2) involves drivers in the decision-making process by allowing them to propose a different price based on the expected reward for a particular ride as well as the destination locations for future rides, which is influenced by supply-and-demand computed by the Deep Q-network. (3) allows customers to accept or reject rides based on their set of preferences with respect to pricing and delay windows, vehicle type and carpooling preferences. These (1-3) in tandem with each other enforce grouping rides with the most route-intersections together. (4) Based on demand prediction, our approach re-balances idle vehicles by dispatching them to the areas of anticipated high demand using deep Reinforcement Learning (RL). Our framework is validated using millions of trips extracted from the New York City Taxi public dataset; however, we consider different vehicle types and designed customer utility functions to validate the setup and study different settings. Experimental results show the effectiveness of our approach in real-time and large scale settings."
https://openalex.org/W4312971493,Route Planning Based on Deep Reinforcement Learning to Minimize Energy Consumption in UAV Photogrammetry,2022,https://doi.org/10.23919/ccc55666.2022.9902609,2022 41st Chinese Control Conference (CCC),"In photogrammetry, limited battery energy and storage capacity require unmanned aerial vehicles (UAVs) to travel frequently to and from depots. Therefore, route planning is necessary to ensure safety and efficiency. In this paper, the traditional iterative search algorithm is improved through neural network-assisted deep reinforcement learning with an attention layer and the strategy of separating improvement and reconstruction operators, and applied to the vehicle route problem with energy and capacity constraints. Simulation and practice show that energy consumption of the route generated by the improved algorithm is reduced by 10.63%, and the calculation time is only 8.92% that of the optimal traditional algorithm. Therefore, deep reinforcement learning can be applied in the simulation and practice of UAV photogrammetry, and it has been verified to be reliable and efficient, which lays the foundation for minimizing the energy consumption of photogrammetry with multi-aircraft cooperation."
https://openalex.org/W3207502053,Virtual Testing and Policy Deployment Framework for Autonomous Navigation of an Unmanned Ground Vehicle Using Reinforcement Learning,2021,https://doi.org/10.23919/wac50355.2021.9559586,,"The use of deep reinforcement learning (DRL) as a framework for training a mobile robot to perform optimal navigation in an unfamiliar environment is a suitable choice for implementing AI with real-time robotic systems. In this study, the environment and surrounding obstacles of an Ackermann-steered UGV are reconstructed into a virtual setting for training the UGV to centrally learn the optimal route (guidance actions to be taken at any given state) towards a desired goal position using Multi-Agent Virtual Exploration in Deep Q-Learning (MVEDQL) for various model configurations. The trained model policies are to be transferred to a physical vehicle and compared based on their individual effectiveness for performing autonomous waypoint navigation. Prior to incorporating the learned model with the physical UGV for testing, this paper outlines the development of a GUI application to provide an interface for remotely deploying the vehicle and a virtual reality framework reconstruction of the training environment to assist safely testing the system using the reinforcement learning model."
https://openalex.org/W4388220112,Real-Time Serviceable Path Planning using UAVs for Waterborne Vehicle Navigation during Floods,2023,https://doi.org/10.1145/3610419.3610433,,"Autonomous navigation and formation control of multi-UAV systems pose a significant challenge for the robotic systems that operate in partially observable, dynamic and continuous environments. This paper addresses the problem of multi-UAV cooperative sensing and coverage of a flood-struck region to identify serviceable paths to critical locations for waterborne vehicles (WBV) in real time. A serviceable path is defined as a location that is obstacle free and has adequate water level for possible movement of WBVs. We develop a deep reinforcement learning model to learn a cooperative multi-UAV policy for real-time coverage of a flooded region. The coverage information gathered by the UAVs captures the presence of obstacles present in the path connecting the start and target/critical locations given by the shortest Manhattan distance. This coverage information is utilized by the path planning algorithm, i.e., MEA*, to minimize the number of expansion nodes and identify a serviceable path quickly. To conserve energy, UAVs initially follow a guided path to explore the optimal route. If obstacles are encountered, the UAVs search nearby areas for an alternate path to reach the critical location(s). The proposed approach, MEA* MADDPG, is compared with other prevalent techniques from the literature over real-world inspired simulated flood environments. The results highlight the significance of the proposed model as it outperforms other techniques when compared over various performance metrics."
https://openalex.org/W7155955961,An LLM-Powered Cooperative Framework for Large-Scale Multi-Vehicle Navigation,2026,https://doi.org/10.1145/3774904.3792418,,"The rise of Internet of Vehicles (IoV) technologies is transforming traffic management from isolated control to a collective, multi-vehicle process. At the heart of this shift is multi-vehicle dynamic navigation, which requires simultaneously routing large fleets under evolving traffic conditions. Existing path search algorithms and reinforcement learning methods struggle to scale to city-wide networks, often failing to capture the nonlinear, stochastic, and coupled dynamics of urban traffic. To address these challenges, we propose CityNav, a hierarchical, LLM-powered framework for large-scale multi-vehicle navigation. CityNav integrates a global traffic allocation agent, which coordinates strategic traffic flow distribution across regions, with local navigation agents that generate locally adaptive routes aligned with global directives. To enable effective cooperation, we introduce a cooperative reasoning optimization mechanism, in which agents are jointly trained with a dual-reward structure: individual rewards promote per-vehicle efficiency, while shared rewards encourage network-wide coordination and congestion reduction. Extensive experiments on four real-world road networks of varying scales (up to 1.6 million roads and 430,000 intersections) and traffic datasets demonstrate that CityNav consistently outperforms nine classical path search and RL-based baselines in city-scale travel efficiency and congestion mitigation. Our results highlight the potential of LLMs to enable scalable, adaptive, and cooperative city-wide traffic navigation, providing a foundation for intelligent, large-scale vehicle routing in complex urban environments. Our project is available at https://github.com/usail-hkust/CityNav."
