openalex_id,title,year,doi,venue,abstract
https://openalex.org/W4408277357,Optimizing cultural heritage tourism routes using Q-Learning: a case study of Macau,2025,https://doi.org/10.1080/29931282.2025.2475794,Sustainable communities.,"Introduction This study proposes a Q-Learning-based optimization method for cultural heritage tourism routes, using the Historic Centre of Macau as a case study. The goal is to efficiently visit multiple attractions within a limited time.Materials and methods Coordinates of 25 heritage sites were obtained through the Google Maps API, and the Haversine formula was used to calculate distances. We designed a state space, action space, and reward function based on distance and time for dynamic route planning.Results and conclusion The results show that the Q-Learning algorithm creates the best route that includes all the attractions while shortening the whole path and achieving rapid convergence. The optimized routes improve visit efficiency and balance attraction utilization, preventing overcrowding in popular areas. This approach provides practical implications for intelligent cultural heritage tourism planning. By designing an intelligent tourism route planning system, this helps tourists explore the Historic Centre of Macau more efficiently. Future research will focus on refining the reward function by incorporating visitor preferences and real-time traffic conditions for greater personalization and applicability."
https://openalex.org/W2744628649,"Dynamic route planning and scheduling in flexible manufacturing systems with heterogeneous resources, a max-plus approach",2017,https://doi.org/10.1109/icca.2017.8003149,,"In this work an Auto Guided Vehicles (AGV) scheduling and routing problem is considered with maximal and minimal time lags along with heterogeneous characteristics. A framework with dynamic flow control has been proposed for the execution of events dedicated to a fleet of AGVs. The proposed framework allows the setting up for missions which are defined by a set of routes and stations regardless of the actual characteristics of the AGV fleet. The routing and scheduling method is formulated with potential inequalities and disjunctive constraints, which are expressed in Max Plus Algebra in terms of inequalities. The computation of the eigenvalue of the corresponding matrices takes the advantage of the fast Howard's algorithm for policy iteration. The Branch and Bound procedure is used to solve medium sized routing and scheduling problems involves a test on this eigenvalue."
https://openalex.org/W4297793595,Route Planning for Last-Mile Deliveries Using Mobile Parcel Lockers: A Hybrid Q-Learning Network Approach,2022,https://doi.org/10.48550/arxiv.2209.04265,arXiv (Cornell University),"Mobile parcel lockers have been recently proposed by logistics operators as a technology that could help reduce traffic congestion and operational costs in urban freight distribution. Given their ability to relocate throughout their area of deployment, they hold the potential to improve customer accessibility and convenience. In this study, we formulate the Mobile Parcel Locker Problem (MPLP) , a special case of the Location-Routing Problem (LRP) which determines the optimal stopover location for MPLs throughout the day and plans corresponding delivery routes. A Hybrid Q Learning Network based Method (HQM) is developed to resolve the computational complexity of the resulting large problem instances while escaping local optima. In addition, the HQM is integrated with global and local search mechanisms to resolve the dilemma of exploration and exploitation faced by classic reinforcement learning methods. We examine the performance of HQM under different problem sizes (up to 200 nodes) and benchmarked it against the exact approach and Genetic Algorithm (GA). Our results indicate that HQM achieves better optimisation performance with shorter computation time than the exact approach solved by the Gurobi solver in large problem instances. Additionally, the average reward obtained by HQM is 1.96 times greater than GA, which demonstrates that HQM has a better optimisation ability. Further, we identify critical factors that contribute to fleet size requirements, travel distances, and service delays. Our findings outline that the efficiency of MPLs is mainly contingent on the length of time windows and the deployment of MPL stopovers. Finally, we highlight managerial implications based on parametric analysis to provide guidance for logistics operators in the context of efficient last-mile distribution operations."
https://openalex.org/W4297225378,A Q-Learning-Based Approximate Solving Algorithm for Vehicular Route Game,2022,https://doi.org/10.3390/su141912033,Sustainability,"Route game is recognized as an effective method to alleviate Braess’ paradox, which generates a new traffic congestion since numerous vehicles obey the same guidance from the selfish route guidance (such as Google Maps). The conventional route games have symmetry since vehicles’ payoffs depend only on the selected route distribution but not who chose, which leads to the precise Nash equilibrium being able to be solved by constructing a special potential function. However, with the arrival of smart cities, the real-time of route schemes is more of a concerned of engineers than the absolute optimality in real traffic. It is not an easy task to re-construct the new potential functions of the route games due to the dynamic traffic conditions. In this paper, compared with the hard-solvable potential function-based precise method, a matched Q-learning algorithm is designed to generate the approximate Nash equilibrium of the classic route game for real-time traffic. An experimental study shows that the Nash equilibrium coefficients generated by the Q-learning-based approximate solving algorithm all converge to 1.00, and still have the required convergence in the different traffic parameters."
https://openalex.org/W4300818181,Hybrid Prediction-Based Approach for Traffic Signal Control Problem,2022,https://doi.org/10.3103/s1060992x2203002x,Optical Memory and Neural Networks,"Abstract Intelligent transportation systems aim at a more efficient solution to the problems of traffic management, traffic analysis and prediction, route guidance, and provide more coordinated and “smarter” use of transport infrastructure in general. In this study, we consider a traffic signal control problem, which is a challenging problem in the transportation area. Traffic signal control aims to optimize traffic flows in road networks, decrease travel and waiting times, and increase the effectiveness of transport infrastructure usage. In this paper, we developed a novel hybrid reinforcement learning-based approach to solve the traffic signal control problem. In the first step of the proposed approach, we predict the number of vehicles that will cross an intersection during a specified time interval using a deep learning approach. This factor is used as one of a component of the system state space. In the second step, we proposed to use a double Q-learning approach to solve the traffic signal control problem using the observed system state space. An experimental study of the proposed algorithm was conducted using an open-source microscopic traffic simulation package SUMO. The effectiveness of the proposed approach is evaluated using both synthetic and real-world traffic scenarios. Experiments demonstrated that the proposed algorithm outperforms other baseline classical and state-of-the-art reinforcement learning-based algorithms in terms of the average waiting time and average travel time criteria."
https://openalex.org/W3164346901,Simultaneous Pickup and Delivery Traveling Salesman Problem considering the Express Lockers Using Attention Route Planning Network,2021,https://doi.org/10.1155/2021/5590758,Computational Intelligence and Neuroscience,"This paper presents a simultaneous pickup and delivery route designing model, which considers the use of express lockers. Unlike the traditional traveling salesman problem (TSP), this model analyzes the scenario that a courier serves a neighborhood with multiple trips. Considering the locker and vehicle capacity, the total cost is constituted of back order, lost sale, and traveling time. We aim to minimize the total cost when satisfying all requests. A modified deep Q‐learning network is designed to get the optimal results from our model, leveraging masked multi‐head attention to select the courier paths. Our algorithm outperforms other stochastic optimization methods with better optimal solutions and O(n) computational time in evaluation processes. The experiment has shown that reinforcement learning is a better choice than traditional stochastic optimization methods, consuming less power and time during evaluation processes, which indicates that this approach fits better for large‐scale data and broad deployment."
https://openalex.org/W4408565224,Efficient Path planning for Automated Guided Vehicles in Intelligent Logistics System using Double Q-learning,2024,https://doi.org/10.1109/iccirt59484.2024.10922065,,"In logistics systems, Multiple Automated Guided Vehicles (AGVs) have been extensively used for transportation. While determining the path by AGVs, Conflict-free route planning is a major research challenge. This study builds a novel efficient path-finding model using a Double QLearning reinforcement algorithm (DQL) to improve the efficiency of multi-robot path planning. Initially, training has been performed using a double Q-learning algorithm to learn the solutions to route-planning problems quickly. This algorithm determines the optimal route for AGV to reach the destination based on rewards without collision and ensures minimal transfer time. AGV selects the action based on Q-table values. Results show that this Double Q-learning path-finding algorithm executes faster than existing algorithms such as the $A^{*}$ algorithm, Conflict Based Search and Autonomous Distributed Route Planning Method (ADRPM) and reduces total picking distance by 5% than other methods. This DQL path finding algorithm has been executed with less computation time than ADRPM by nearly 57%."
https://openalex.org/W4408147819,Multi-objective optimization for submarine optical fiber cable route planning based on collaborative reinforcement learning with LPGP framework,2025,https://doi.org/10.1016/j.yofte.2025.104178,Optical Fiber Technology,
https://openalex.org/W3168367332,Reinforcement learning for the traveling salesman problem with refueling,2021,https://doi.org/10.1007/s40747-021-00444-4,Complex & Intelligent Systems,"Abstract The traveling salesman problem (TSP) is one of the best-known combinatorial optimization problems. Many methods derived from TSP have been applied to study autonomous vehicle route planning with fuel constraints. Nevertheless, less attention has been paid to reinforcement learning (RL) as a potential method to solve refueling problems. This paper employs RL to solve the traveling salesman problem With refueling (TSPWR). The technique proposes a model (actions, states, reinforcements) and RL-TSPWR algorithm. Focus is given on the analysis of RL parameters and on the refueling influence in route learning optimization of fuel cost. Two RL algorithms: Q-learning and SARSA are compared. In addition, RL parameter estimation is performed by Response Surface Methodology, Analysis of Variance and Tukey Test. The proposed method achieves the best solution in 15 out of 16 case studies."
https://openalex.org/W4410001291,"Enhancing Airport Traffic Flow: Intelligent System Based on VLC, Rerouting Techniques, and Adaptive Reward Learning",2025,https://doi.org/10.3390/s25092842,Sensors,"Airports are complex environments where efficient localization and intelligent traffic management are essential for ensuring smooth navigation and operational efficiency for both pedestrians and Autonomous Guided Vehicles (AGVs). This study presents an Artificial Intelligence (AI)-driven airport traffic management system that integrates Visible Light Communication (VLC), rerouting techniques, and adaptive reward mechanisms to optimize traffic flow, reduce congestion, and enhance safety. VLC-enabled luminaires serve as transmission points for location-specific guidance, forming a hybrid mesh network based on tetrachromatic LEDs with On-Off Keying (OOK) modulation and SiC optical receivers. AI agents, driven by Deep Reinforcement Learning (DRL), continuously analyze traffic conditions, apply adaptive rewards to improve decision-making, and dynamically reroute agents to balance traffic loads and avoid bottlenecks. Traffic states are encoded and processed through Q-learning algorithms, enabling intelligent phase activation and responsive control strategies. Simulation results confirm that the proposed system enables more balanced green time allocation, with reductions of up to 43% in vehicle-prioritized phases (e.g., Phase 1 at C1) to accommodate pedestrian flows. These adjustments lead to improved route planning, reduced halting times, and enhanced coordination between AGVs and pedestrian traffic across multiple intersections. Additionally, traffic flow responsiveness is preserved, with critical clearance phases maintaining stability or showing slight increases despite pedestrian prioritization. Simulation results confirm improved route planning, reduced halting times, and enhanced coordination between AGVs and pedestrian flows. The system also enables accurate indoor localization without relying on a Global Positioning System (GPS), supporting seamless movement and operational optimization. By combining VLC, adaptive AI models, and rerouting strategies, the proposed approach contributes to safer, more efficient, and human-centered airport mobility."
https://openalex.org/W219147395,REINFORCEMENT LEARNING FOR ITS : INTRODUCTION AND A CASE STUDY ON ADAPTIVE TRAFFIC SIGNAL CONTROL,2001,,,"The ability to exert real-time, adaptive control of transportation processes is arguably the core of many Intelligent Transportation Systems (ITS) decision support tools. Reinforcement learning, an artificial intelligence (AI) approach undergoing development in the machine-learning community, appears to offer some key advantages in this regard. The ability of a control agent to directly learn the relationships between control actions and their effect on the environment while pursuing a goal is seen as a distinct improvement over the use of pre-specified models of the environment. Such pre- specified models are a prerequisite of conventional control methods and their accuracy is usually a limiting factor in the performance of control agents. This paper contains a brief introduction to Q- learning, a conceptually simple yet potentially powerful reinforcement learning algorithm, and presents a case study involving application to the problem of traffic signal control. Encouraging results of application to an isolated traffic signal, particularly under variable traffic conditions, are presented. A broader research effort, now underway, is outlined, including extension to coordinated linear and network signal systems and integration with dynamic route guidance. The objective of this broader program involves the optimal control of traffic under a variety of congestion conditions across a two- dimensional road network, a challenging task for more conventional traffic signal control methodologies"
https://openalex.org/W4405249422,Optimizing Road Networks: A Graph-Based Analysis with Path-finding and Learning Algorithms,2024,https://doi.org/10.1007/s13177-024-00453-w,International Journal of Intelligent Transportation Systems Research,
https://openalex.org/W4411068266,Intelligent Route Planning for Waste Collection in Smart Cities via Reinforcement Learning,2025,https://doi.org/10.52783/jisem.v10i51s.10410,Journal of Information Systems Engineering & Management,"Introduction: The increasing complexity of urban infrastructure poses challenges for efficient and sustainable municipal waste management. This paper presents a framework based on reinforcement learning (RL) for real-time route planning in smart city waste collection systems. By integrating Iot-enabled smart bins with environmental data such as bin fill levels and real-time traffic, the approach frames the routing task as a Markov Decision Process (MDP). It employs Q-learning and Deep Q-Networks (DQN) to optimise navigation policies. A simulation based on Hanoi, Vietnam, assesses the method's adaptability and efficiency under varying bin distributions and traffic conditions. Results demonstrate that DQN outperforms traditional Q-learning regarding route stability, bin coverage, and learning convergence, particularly in complex urban environments. The system minimises route length and travel time while prioritising the collection of full bins, highlighting the potential of deep reinforcement learning for scalable and sustainable waste logistics in future smart citie."
https://openalex.org/W4408174915,Two-step Genetic Algorithm for Dynamic Route Optimization of Electric Vehicles Based on Demand Analysis,2025,https://doi.org/10.1007/s13369-025-10076-2,Arabian Journal for Science and Engineering,
https://openalex.org/W4309860043,Dynamic pickup and delivery problem with transshipments and LIFO constraints,2022,https://doi.org/10.1016/j.cie.2022.108835,Computers & Industrial Engineering,
https://openalex.org/W4360996150,An Adaptive Deep Q-Learning Strategy for Routing Schemes in SDN-Based Data Centre Networks,2022,https://doi.org/10.1109/isaiee57420.2022.00045,,"The enhancing size of uses on the cloud has improvised the requirement for dependable and elite execution network engineering in Datacentres. Programming Defined Networking has worked on the adaptability, postponement, and throughput of networks in contrast with static arrangements. To adjust to the quick advancement of distributed computing, enormous information, and different innovations, the mix of server farm rout and SDN is anticipated to type network the executives more advantageous and adaptable. With this benefit, routing methodologies have been widely concentrated by specialists. In any case, the systems in the regulator chiefly depend on manual plan, the ideal arrangements are hard to be acquired in the powerful network climate. A few routing calculations, for example, network geographies with repetitive connections, for example, Fat-tree to give proficient burden adjusting, be that as it may, the failure of these plans to adjust to quickly changing traffic conduct restricts their exhibition. This research suggests DL-based networking plan for SDN. We utilize an adaptive deep Q-network (ADQN) to fabricate the deep reinforcement learning routing plan. We exhibit the adequacy of the proposed framework through broad reproductions. Profiting from nonstop learning with a worldwide view, the proposed framework has lower stream fruition time, throughput and better burden stability as well as better vigor, contrasted with OSPF."
https://openalex.org/W3207502053,Virtual Testing and Policy Deployment Framework for Autonomous Navigation of an Unmanned Ground Vehicle Using Reinforcement Learning,2021,https://doi.org/10.23919/wac50355.2021.9559586,,"The use of deep reinforcement learning (DRL) as a framework for training a mobile robot to perform optimal navigation in an unfamiliar environment is a suitable choice for implementing AI with real-time robotic systems. In this study, the environment and surrounding obstacles of an Ackermann-steered UGV are reconstructed into a virtual setting for training the UGV to centrally learn the optimal route (guidance actions to be taken at any given state) towards a desired goal position using Multi-Agent Virtual Exploration in Deep Q-Learning (MVEDQL) for various model configurations. The trained model policies are to be transferred to a physical vehicle and compared based on their individual effectiveness for performing autonomous waypoint navigation. Prior to incorporating the learned model with the physical UGV for testing, this paper outlines the development of a GUI application to provide an interface for remotely deploying the vehicle and a virtual reality framework reconstruction of the training environment to assist safely testing the system using the reinforcement learning model."
https://openalex.org/W7160525922,Magnetic guiding system for unmanned ground vehicle using a fuzzy logic controller,2026,https://doi.org/10.1016/j.robot.2026.105517,Robotics and Autonomous Systems,
https://openalex.org/W4415366774,Deep Q-Learning for Autonomous Vehicle Navigation in Smart Mobility,2025,https://doi.org/10.1109/iccpct65132.2025.11176723,,"The proposed system leverages Deep Q-Learning to enhance autonomous vehicle navigation in smart mobility environments. By integrating reinforcement learning with deep neural networks, the system enables vehicles to make real-time decisions while adapting to dynamic traffic conditions. The framework employs a reward-based learning mechanism to optimize path selection, collision avoidance, and efficient maneuvering in complex urban scenarios. To improve decisionmaking accuracy, the proposed approach incorporates an experience replay mechanism, preventing overfitting and ensuring stable learning. Additionally, a target network is utilized to enhance training convergence, allowing the model to generalize effectively across varying road conditions. The system is further optimized through adaptive explorationexploitation strategies, enabling vehicles to balance learning new routes while prioritizing safe and efficient navigation. The proposed methodology demonstrates significant improvements in autonomous mobility, offering a scalable and robust solution for next-generation smart transportation systems."
https://openalex.org/W4364304228,A Deep Reinforcement Learning Approach for Non-homogeneous Patrolling using Wi-Fi Fleet-restricted Autonomous Vehicles,2022,https://doi.org/10.1109/raai56146.2022.10092959,,"The use of intelligent autonomous vehicles to monitor natural phenomena involves the optimization of multiple policies that must comply with physical restrictions of the environment. In the patrolling problem, typically addressed in the environmental surveillance of natural scenarios, it is required to fulfill the non-homogeneous coverage of an unknown scalar map, with limitations of navigable areas and communication. This work presents a framework based on deep reinforcement learning to deal with communication restrictions for online route planning and patrolling with multiple vehicles. This algorithm, based on the Deep Q-Learning algorithm, using a customized reward function and a fleet-informed deep network, is able to optimize every vehicle policy to maintain each vehicle’s distance from another within the limits of its wireless communication protocol (WiFi). The results show better performance than other path planning heuristics, while being a model-free approach and providing an effective method to use in similar patrolling scenarios."
https://openalex.org/W2783450085,Reinforcement Learning : MDP Applied to Autonomous Navigation,2017,https://doi.org/10.5121/mlaij.2017.4401,Machine Learning and Applications An International Journal,"The problem of autonomous vehicle navigation between lanes, around obstacles and towards a short term goal can be solved using Reinforcement Learning. The multi-lane road ahead of a vehicle may be represented by a Markov Decision Process (MDP) grid-world containing positive and negative rewards, allowing for practical computation of an optimal path using either value iteration (VI) or policy iteration (PI)."
https://openalex.org/W4200023552,Vehicle Navigation System based on Pollution Metric Analysis with Q-Learning Algorithm,2021,https://doi.org/10.36548/jaicn.2021.4.005,Journal of Artificial Intelligence and Capsule Networks,"The navigation systems available in the present scenario takes into account the path distance for their estimations. In some advanced navigation systems, the road traffic analysis is also considered in the algorithm for their predictions. The proposed work estimates a navigation path with respect to the present pollution level on the roadways. The work suggests an alternate path to avoid additional vehicles to enter the same road which is already impacted by air pollution. A Q-learning (Quality learning) prediction algorithm is trained in the proposed work with a self-made dataset for the estimations. The experimental work presented in the paper explores the accuracy and computational speed of the developed algorithm in comparison to the traditional algorithms."
https://openalex.org/W4400197765,Deep Q-Learning-Based Trajectory Optimization for Vehicle Navigation in CARLA,2024,https://doi.org/10.51485/ajss.v9i2.220,Algerian Journal of Signals and Systems,"This paper presents a comprehensive study that focuses on simulating a vehicle within the autonomousvehicle simulator, CARLA. The primary objective of this research is to enable the vehicle to accurately follow apredetermined trajectory while effectively avoiding obstacles in its environment. Deep Q-Learning algorithms areemployed to achieve this goal, aiming to optimize the safety of the vehicle'snavigation. The simulation of the vehicleserves as a platform for studying the rules of Deep Q-Networks (DQN) and their impact on the vehicle's navigation.The objective is to identify the most suitable rule that leads to improved optimization of the vehicle's trajectory. Byleveraging the capabilities of CARLA as the simulation environment and implementing state-of-the-art DQNalgorithms, this research contributes to the advancement of autonomous vehicle technology. The findings of this studyhave practical implications for enhancing the safety and efficiency of autonomous vehicle navigation systems, makingthem highly relevant to industryprofessionals, researchers, and academic scholars in this field."
https://openalex.org/W4412960830,Semantic-Aware Autonomous Vehicle Navigation with Causal Transformers and Q-Learning,2025,https://doi.org/10.1145/3749992,ACM Journal on Autonomous Transportation Systems,"Visual perception is crucial for autonomous vehicle navigation, enabling situational awareness through depth estimation and semantic segmentation. This study presents a novel transformer-based pipeline for depth perception and semantic aware path planning for enhanced visual understanding. Our approach combines a dense prediction model for relative depth estimation and semantic information with a causal transformer and Q-learning for navigation. We evaluate the pipeline’s performance using metrics such as Root Mean Square Error and Depth Accuracy alongside safety-based indicators. Qualitative assessments of agent behavior in diverse simulated environments and real-world scenarios demonstrate improvements in autonomous vehicles’ contextual understanding of surroundings. Our results demonstrate that the proposed pipeline enhances obstacle anticipation and vehicle responsiveness in simulated and real-world environments. By improving the reliability of autonomous navigation systems, this work contributes to SDG 9 by advancing resilient infrastructure for intelligent transportation while supporting SDG 11 through safer and more efficient urban mobility solutions."
https://openalex.org/W7104507905,Q-learning-based unmanned ground vehicle navigation in warehouse-like environments,2025,https://doi.org/10.47328/ufvbbt.2025.488,,"This dissertation investigates robot navigation in logistics environments, focusing on libraries and warehouses, using the Q-learning method. To this end, three studies are presented, each applying reinforcement learning to optimize task performance and navigation efficiency. The first study employs Q-learning to enhance book organization in the library of the Federal University of Viçosa, reducing planning time and movements by 20% compared to a greedy method while achieving a 100% success rate in task completion. Meanwhile, the second study proposes an offline Q- learning approach for unmanned ground vehicles in warehouses, outperforming traditional algorithms such as Dijkstra, A-star, and Breadth-First Search, with planning speeds up to seven times faster and a reduction in turns of up to 41%. Finally, the third study extends Q-learning to multi-agent navigation in libraries, integrating transfer learning and curriculum learning. As a result, simulations indicated a 94% success rate with nine agents, along with a 73.36% reduction in task steps compared to scenarios with only one agent. Thus, this dissertation highlights the significant potential of reinforcement learning, particularly Q-learning, to enhance robotic navigation efficiency, reduce operational complexity, and optimize logistics processes in dynamic and complex environments. Keywords: path Planning; reinforcement Learning; unmanned Ground Vehicles"
https://openalex.org/W2378887729,On-line selection method of the traffic control and route guidance collaboration mode based on Q-learning algorithm,2010,,Journal of Jilin University,"The on-line traffic control and route guidance collaboration mode selection was realized by the Q-learning algorithm. Using the multi-intelligence agents trained with the Q-learning algorithm, the optimal collaboration mode was obtained under different traffic conditions according to the inner inference of the multi-intelligence agent. So,the on-line selection and switching of the traffic control and route guidance collaboration mode was accomplished. The simulation results show that the proposed collaboration mode selection method based on the Q-learning is characterized by better collaboration control effect under the ordinary traffic congestion condition and more adaptive to constantly changing traffic condition than the traditional off-line mode selection method. The proposed method is helpful to avoiding the heavy traffic congestion and improving the traffic network performance."
https://openalex.org/W7140496954,A Q-Learning-Based Adaptive Ant Colony Algorithm for Electric Vehicle Routing Planning,2025,https://doi.org/10.1109/bddm68348.2025.11442182,,"In response to global energy transition and carbon neutrality goals, the electric vehicle routing problem has become a core challenge in green logistics research. Its complex charging constraints and energy consumption characteristics impose higher demands on traditional optimization algorithms. This paper proposes an improved adaptive ant colony algorithm integrated with Q-learning (Q-AACO), which enhances search efficiency through elite strategies and dynamic pheromone update mechanisms, maintains population diversity with maximum-minimum pheromone limits, and introduces a Q-learning framework to intelligently select local search operators, guiding the search direction with a multi-perspective reward function. Experiments show that the algorithm achieves or surpasses the known optimal solution in 91.67% of instances and outperforms comparison algorithms in 79.17% of instances, demonstrating excellent convergence performance and stability, providing an effective solution for electric vehicle routing under complex constraints."
https://openalex.org/W4393034266,RL-Planner: Reinforcement Learning-Enabled Efficient Path Planning in Multi-UAV MEC Systems,2024,https://doi.org/10.1109/tnsm.2024.3378677,IEEE Transactions on Network and Service Management,"Mobile edge computing (MEC), located at the networks edge, enhances distributed computing. However, its fixed position presents limitations during emergencies. Integrating unmanned aerial vehicles (UAVs) into MEC systems offers a solution but introduces challenges in managing UAV collaboration. This paper proposes a Reinforcement Deep Q-Learning based multi-UAV MEC framework to optimize quality of service (QoS) and route planning. The proposed framework addresses these challenges by modeling user demand and using multi-factor optimization considering user demand, risk, and distance. A Markov Decision Process (MDP) models user demand for higher QoS. The reinforcement learning reward matrix incorporates terminal user demand, risk, and distance for efficient energy use and resource allocation. Simulations demonstrate the effectiveness of our proposed method, offering valuable insights for future research in this domain."
https://openalex.org/W7162507432,A Parcel Consolidation Policy for Vehicle Routing Plans in Last-Mile Delivery: A Deep Q-Learning Approach,2026,https://doi.org/10.1504/ejie.2027.10078808,European J of Industrial Engineering,"Inderscience is a global company, a dynamic leading independent journal publisher disseminates the latest research across the broad fields of science, engineering and technology; management, public and business administration; environment, ecological economics and sustainable development; computing, ICT and internet/web services, and related areas."
https://openalex.org/W4376271202,Multi-UAV computing enabling efficient clustering-based IoT for energy reduction and data transmission,2023,https://doi.org/10.3233/jifs-231242,Journal of Intelligent & Fuzzy Systems,"Internet of Things (IoT) technologies increasingly integrate unmanned aerial vehicles (UAVs). IoT devices that are becoming more networked produce massive data. The process and memory of this enormous volume of data at local nodes, particularly when utilizing artificial intelligence (AI) algorithms to collect and utilize useful information, have been declared vital issues. In this paper, we introduce UAV computing to solve greater energy consumption, delay difficulties using task offload and clustered approaches, and make cloud computing operations accessible to IoT devices. First, we present a clustering technique to group IoT devices for data transmission. After that, we apply the Q-learning approach to accomplish task offloading and allocate the difficult tasks to UAVs that are not yet fully loaded. The sensor readings from the CHs are then collected using UAV path planning. Furthermore, We use a convolutional neural network (CNN) to achieve UAV route planning. In terms of coverage ratio, clustering efficiency, UAV motion, energy consumption, and the number of collected packets, the effectiveness of the current study is finally compared with the existing techniques using UAVs. The results showed that the suggested strategy outperformed the current approaches in terms of coverage ratio, clustering efficiency, UAV motion, energy consumption, and the number of collected packets. Additionally, the proposed technique consumed less energy due to CNN-based route planning and dynamic positioning, which reduced UAV transmits power. Overall, the study concluded that the suggested approach is effective for improving energy-efficient and responsive data transmission in crises."
https://openalex.org/W4405845221,Q-Learning Based Genetic Algorithm for Solving Pollution Route Planning Problem,2024,https://doi.org/10.1109/bigdia63733.2024.10808762,,"As China experiences rapid industrial and urban growth, vehicular emissions from road transport have increasingly contributed to CO2 levels. The Pollution Routing Problem (PRP) is a strategic approach designed to find the most cost-effective and eco-friendly transportation routes. This is achieved by balancing operational expenses with environmental impact, considering variables such as vehicle speed fluctuations, fuel usage, emissions output, and driver compensation, to create a solution that is both economically viable and environmentally responsible. This study introduces a novel approach to tackle the Pollution Routing Problem (PRP) by employing a Q-learning-enhanced genetic algorithm (Q-GA).This approach enhances the efficiency of vehicle routing by leveraging the strengths of both reinforcement learning and genetic algorithms in a synergistic manner, aiming to minimise operational and environmental costs. The core lies in the use of Q-learning reinforcement learning mechanism to guide the parameter selection of the genetic algorithm to efficiently explore and utilise the search space in order to find the optimal solution. Experimental results demonstrate that the Q-GA performs well in solving the PRP problem, converges faster than traditional methods, and provides an effective win-win solution for both environmental and economic benefits."
https://openalex.org/W2163709572,DAQL-Enabled Autonomous Vehicle Navigation in Dynamically Changing Environment,2011,https://doi.org/10.5772/13743,InTech eBooks,"this idea, we propose in this chapter a new approach, which incorporates two major features that are not found in solutions for static environments: (1) actions performed by obstacles are taken into account when the agent determines its own action; and (2) reinforcement learning is adopted by the agent to handle destination seeking (DS) and obstacle actions. Reinforcement Learning (RL) It can be defined as a class of problem solving approaches in which the learner (agent) learns through a series of trial-anderror searches and delayed rewards The purpose is to maximize not just the immediate reward, but also the cumulative reward in the long run, such that the agent can learn to approximate an optimal behavioral strategy by continuously interacting with the environment. This allows the agent to work in a previously unknown environment by learning about it gradually. In fact, RL has been applied in various CA related problems For RL to work in a DE containing multiple agents, the consideration of actions of other agents/obstacles in the environment becomes necessary (Littman, 2001). For example, Team Q-learning (QL) For agents that do not share the same reward function, Their results showed that by taking into account the actions of another agent, JAL performs somewhat better than the traditional QL. However, JAL depends crucially on the strategy adopted by the other agents and it assumes that other agents maintain the same strategy throughout the game. While this assumption may not be valid, Hu and Wellman proposed Nash Q-learning Nash equilibrium is used for the agent to adopt a strategy which is the best response to the other's strategy. This approach requires the agent to learn others Q-value by assuming that the agent can observe other's rewards. In this chapter, we propose an improved QL method called Double Action Q-Learning (DAQL) (Ngai & Yung, 2005a; Instead of assuming that the rewards of other agents can be observed, we use a probabilistic approach to predict their actions, so that they may work cooperatively, competitively or independently. Based on this, we further develop it into a solution for the two goal navigation problem in a dynamically changing environment, and generalize it for solving multiple goal problems. The solution uses DAQL when it is required to consider the responses of other moving agents/obstacles. If agent action would not cause the destination to move, then QL (Watkins & Dayan, 1992) would suffice for DS. Given two actions from two goals, a proportional goal fusion function is employed to maintain a balance in the final action decision. Extensive simulations of the proposed method in environments with single constant speed obstacle to multiple obstacles at variable speed and directions indicate that the proposed method is able to (1) deal with single obstacle at any speed and directions; (2) deal with two obstacles approaching from different directions; (3) cope with large sensor noise; (4) navigate in high obstacle density and high relative velocity environments. Detailed comparison with the Artificial Potential Field method The rest of this chapter is organized as follows: Section 2 introduces the concept of the proposed DAQL-enabled reinforcement learning framework. Section 3 describes the implementation method of the proposed framework in solving the autonomous vehicle www.intechopen.com"
https://openalex.org/W2742278193,Reinforcement Learning with Gaussian Processes for Unmanned Aerial Vehicle Navigation,2017,,VTechWorks (Virginia Tech),"We study the problem of Reinforcement Learning (RL) for Unmanned Aerial Vehicle (UAV) navigation with the smallest number of real world samples possible. This work is motivated by applications of learning autonomous navigation for aerial robots in structural inspec- tion. A naive RL implementation suffers from curse of dimensionality in large continuous state spaces. Gaussian Processes (GPs) exploit the spatial correlation to approximate state- action transition dynamics or value function in large state spaces. By incorporating GPs in naive Q-learning we achieve better performance in smaller number of samples. The evalua- tion is performed using simulations with an aerial robot. We also present a Multi-Fidelity Reinforcement Learning (MFRL) algorithm that leverages Gaussian Processes to learn the optimal policy in a real world environment leveraging samples gathered from a lower fidelity simulator. In MFRL, an agent uses multiple simulators of the real environment to perform actions. With multiple levels of fidelity in a simulator chain, the number of samples used in successively higher simulators can be reduced."
https://openalex.org/W7138908026,Maximizing Tourist Satisfaction: A Personalized Route Planning Model Based on Multi-objective Q-learning,2026,https://doi.org/10.21203/rs.3.rs-8983391/v1,Research Square,
